IATA	ID	Name	City	Country	ICAO
SHE	4144	Taoxian Airport	Shenyang	China	ZYTX
SHG	7117	Shungnak Airport	Shungnak	United States	PAGH
SHH	6723	Shishmaref Airport	Shishmaref	United States	PASH
SHI	2392	Shimojishima Airport	Shimojishima	Japan	RORS
SHJ	2191	Sharjah International Airport	Sharjah	United Arab Emirates	OMSJ
SHL	6172	Shillong Airport	Shillong	India	VEBI
SHM	2284	Nanki Shirahama Airport	Nanki-shirahama	Japan	RJBD
SHN	9547	Sanderson Field	Shelton	United States	KSHN
SHO	2366	Sokcho Airport	Sokch'o	South Korea	RKND
SHP	6429	Shanhaiguan Airport	Qinhuangdao	China	ZBSH
SHR	5769	Sheridan County Airport	Sheridan	United States	KSHR
SHT	8994	Shepparton Airport	Shepparton	Australia	YSHT
SHV	3609	Shreveport Regional Airport	Shreveport	United States	KSHV
SHW	2086	Sharurah Airport	Sharurah	Saudi Arabia	OESH
SHX	7090	Shageluk Airport	Shageluk	United States	PAHX
SHY	5707	Shinyanga Airport	Shinyanga	Tanzania	HTSY
SIA	7052	Xi'an Xiguan Airport	Xi\\'AN	China	ZLSN
SIC	6783	Sinop Airport	Sinop	Turkey	LTCM
SID	1102	Am?¡lcar Cabral International Airport	Amilcar Cabral	Cape Verde	GVAC
SIF	3128	Simara Airport	Simara	Nepal	VNSI
SIG	2887	Fernando Luis Ribas Dominicci Airport	San Juan	Puerto Rico	TJIG
SIJ	19	Siglufj??r??ur Airport	Siglufjordur	Iceland	BISI
SIK	9164	Sikeston Memorial Municipal Airport	Sikeston	United States	KSIK
SIN	3316	Singapore Changi Airport	Singapore	Singapore	WSSS
SIO	12036	Smithton Airport		Australia	YSMI
SIP	2942	Simferopol International Airport	Simferopol	Ukraine	UKFF
SIQ	3907	Dabo Airport	Singkep	Indonesia	WIDS
SIR	1667	Sion Airport	Sion	Switzerland	LSGS
SIS	857	Sishen Airport	Sishen	South Africa	FASS
SIT	3856	Sitka Rocky Gutierrez Airport	Sitka	United States	PASI
SIU	7294	Siuna	Siuna	Nicaragua	MNSI
SJC	3748	Norman Y. Mineta San Jose International Airport	San Jose	United States	KSJC
SJD	1840	Los Cabos International Airport	San Jose Del Cabo	Mexico	MMSD
SJE	2747	Jorge E. Gonzalez Torres Airport	San Jose Del Guaviare	Colombia	SKSJ
SJI	2409	San Jose Airport	San Jose	Philippines	RPUH
SJJ	1646	Sarajevo International Airport	Sarajevo	Bosnia and Herzegovina	LQSA
SJK	2615	Professor Urbano Ernesto Stumpf Airport	Sao Jose Dos Campos	Brazil	SBSJ
SJL	2630	S?úo Gabriel da Cachoeira Airport	Sao Gabriel	Brazil	SBUA
SJO	1885	Juan Santamaria International Airport	San Jose	Costa Rica	MROC
SJP	2619	Prof. Eribelto Manoel Reino State Airport	Sao Jose Do Rio Preto	Brazil	SBSR
SJT	3708	San Angelo Regional Mathis Field	San Angelo	United States	KSJT
SJU	2890	Luis Munoz Marin International Airport	San Juan	Puerto Rico	TJSJ
SJW	6347	Shijiazhuang Daguocun International Airport	Shijiazhuang	China	ZBSJ
SJY	5560	Sein?ñjoki Airport	Sein?ñjoki / Ilmajoki	Finland	EFSI
SJZ	1639	S?úo Jorge Airport	Sao Jorge Island	Portugal	LPSJ
SKA	3667	Fairchild Air Force Base	Spokane	United States	KSKA
SKB	2891	Robert L. Bradshaw International Airport	Basse Terre	Saint Kitts and Nevis	TKPK
SKD	2981	Samarkand Airport	Samarkand	Uzbekistan	UTSS
SKE	659	Skien Airport	Skien	Norway	ENSN
SKF	3727	Lackland Air Force Base	San Antonio	United States	KSKF
SKG	1486	Thessaloniki Macedonia International Airport	Thessaloniki	Greece	LGTS
SKH	4184	Surkhet Airport	Surkhet	Nepal	VNSK
SKK	7192	Shaktoolik Airport	Shaktoolik	United States	PFSH
SKN	4252	Stokmarknes Skagen Airport	Stokmarknes	Norway	ENSK
SKO	276	Sadiq Abubakar III International Airport	Sokoto	Nigeria	DNSO
SKP	1737	Skopje Alexander the Great Airport	Skopje	Macedonia	LWSK
SKS	621	Skrydstrup Air Base	Skrydstrup	Denmark	EKSP
SKT	6776	Sialkot Airport	Sialkot	Pakistan	OPST
SKU	1482	Skiros Airport	Skiros	Greece	LGSY
SKV	1135	St Catherine International Airport	St. Catherine	Egypt	HESC
SKX	6166	Saransk Airport	Saransk	Russia	UWPS
SKY	3821	Griffing Sandusky Airport	Sandusky	United States	KSKY
SKZ	2227	Sukkur Airport	Sukkur	Pakistan	OPSK
SLA	2476	Martin Miguel De Guemes International Airport	Salta	Argentina	SASA
SLC	3536	Salt Lake City International Airport	Salt Lake City	United States	KSLC
SLD	1749	Slia?ì Airport	Sliac	Slovakia	LZSL
SLE	7826	Salem Municipal Airport/McNary Field	Salem	United States	KSLE
SLF	2088	Sulayel Airport	Sulayel	Saudi Arabia	OESL
SLH	5894	Sola Airport	Sola	Vanuatu	NVSC
SLI	5613	Los Alamitos Army Air Field	Solwesi	Zambia	KSLI
SLK	5770	Adirondack Regional Airport	Saranac Lake	United States	KSLK
SLL	2195	Salalah Airport	Salalah	Oman	OOSA
SLM	1238	Salamanca Airport	Salamanca	Spain	LESA
SLN	5771	Salina Municipal Airport	Salina	United States	KSLN
SLP	1842	Ponciano Arriaga International Airport	San Luis Potosi	Mexico	MMSP
SLQ	7240	Sleetmute Airport	Sleetmute	United States	PASL
SLU	2893	George F. L. Charles Airport	Castries	Saint Lucia	TLPC
SLV	6762	Shimla Airport	Shimla	India	VISM
SLW	1810	Plan De Guadalupe International Airport	Saltillo	Mexico	MMIO
SLX	5809	Salt Cay Airport	Salt Cay	Turks and Caicos Islands	MBSY
SLY	6137	Salekhard Airport	Salekhard	Russia	USDD
SLZ	2616	Marechal Cunha Machado International Airport	Sao Luis	Brazil	SBSL
SMA	1617	Santa Maria Airport	Santa Maria (island)	Portugal	LPAZ
SMD	4383	Smith Field	Fort Wayne IN	United States	KSMD
SME	7061	Lake Cumberland Regional Airport	Somerset	United States	KSME
SMF	3817	Sacramento International Airport	Sacramento	United States	KSMF
SMI	1476	Samos Airport	Samos	Greece	LGSM
SMK	7191	St Michael Airport	St. Michael	United States	PAMK
SML	1951	Stella Maris Airport	Stella Maris	Bahamas	MYLS
SMN	7080	Lemhi County Airport	Salmon	United States	KSMN
SMO	7647	Santa Monica Municipal Airport	Santa Monica	United States	KSMO
SMQ	6211	Sampit(Hasan) Airport	Sampit-Borneo Island	Indonesia	WAOS
SMR	2748	Sim??n Bol?¡var International Airport	Santa Marta	Colombia	SKSM
SMS	920	Sainte Marie Airport	Sainte Marie	Madagascar	FMMS
SMV	1680	Samedan Airport	Samedan	Switzerland	LSZS
SMW	5669	Smara Airport	Smara	Western Sahara	GMMA
SMX	5772	Santa Maria Pub/Capt G Allan Hancock Field	Santa Maria	United States	KSMX
SMZ	7339	Stoelmanseiland Airport	Stoelmans Eiland	Suriname	SMST
SNA	3867	John Wayne Airport-Orange County Airport	Santa Ana	United States	KSNA
SNB	12037	Snake Bay Airport		Australia	YSNB
SNC	2691	General Ulpiano Paez Airport	Salinas	Ecuador	SESA
SNE	1105	Pregui?ºa Airport	Sao Nocolau Island	Cape Verde	GVSN
SNJ	11899	San Julian Air Base	Pinar Del Rio	Cuba	MUSJ
SNN	603	Shannon Airport	Shannon	Ireland	EINN
SNO	3184	Sakon Nakhon Airport	Sakon Nakhon	Thailand	VTUI
SNP	3426	St Paul Island Airport	St. Paul Island	United States	PASN
SNR	1422	Saint-Nazaire-Montoir Airport	St.-nazaire	France	LFRZ
SNS	11855	Salinas Municipal Airport	Salinas	United States	KSNS
SNU	1918	Abel Santamaria Airport	Santa Clara	Cuba	MUSC
SNV	2860	Santa Elena de Uairen Airport	Santa Ana De Uairen	Venezuela	SVSE
SNW	3236	Thandwe Airport	Thandwe	Burma	VYTD
SNY	8815	Sidney Municipal-Lloyd W Carr Field	Sidney	United States	KSNY
SOA	11856	Sonora Municipal Airport	Sonora	United States	KSOA
SOB	5790	S?írmell??k International Airport	S?írmell??k	Hungary	LHSM
SOC	3929	Adi Sumarmo Wiryokusumo Airport	Solo City	Indonesia	WARQ
SOD	6044	Sorocaba Airport	Sorocaba	Brazil	SDCO
SOF	1194	Sofia Airport	Sofia	Bulgaria	LBSF
SOG	5586	Sogndal Airport	Sogndal	Norway	ENSG
SOJ	5588	S??rkjosen Airport	Sorkjosen	Norway	ENSR
SOM	2864	San Tom?? Airport	San Tome	Venezuela	SVST
SON	5908	Santo Pekoa International Airport	Santo	Vanuatu	NVSS
SOO	8682	S??derhamn Airport	Soderhamn	Sweden	ESNY
SOP	8519	Moore County Airport	Pinehurst-Southern Pines	United States	KSOP
SOQ	3261	Dominique Edward Osok Airport	Sorong	Indonesia	WAXX
SOT	457	Sodankyla Airport	Sodankyla	Finland	EFSO
SOU	495	Southampton Airport	Southampton	United Kingdom	EGHI
SOW	7078	Show Low Regional Airport	Show Low	United States	KSOW
SOY	5568	Stronsay Airport	Stronsay	United Kingdom	EGER
SOZ	1326	Solenzara (BA 126) Air Base	Solenzara	France	LFKS
SPB	7309	Charlotte Amalie Harbor Seaplane Base	Charlotte Amalie	Virgin Islands	VI22
SPC	1053	La Palma Airport	Santa Cruz De La Palma	Spain	GCLA
SPD	3073	Saidpur Airport	Saidpur	Bangladesh	VGSD
SPF	7809	Black Hills Airport-Clyde Ice Field	Spearfish-South Dakota	United States	KSPF
SPG	3548	Albert Whitted Airport	St. Petersburg	United States	KSPG
SPI	4336	Abraham Lincoln Capital Airport	Springfield	United States	KSPI
SPK	2289	Chitose Air Base	Chitose	Japan	RJCJ
SPM	750	Spangdahlem Air Base	Spangdahlem	Germany	ETAD
SPN	2244	Saipan International Airport	Saipan	Northern Mariana Islands	PGSN
SPP	953	Menongue Airport	Menongue	Angola	FNME
SPS	3680	Sheppard Air Force Base-Wichita Falls Municipal Airport	Wichita Falls	United States	KSPS
SPU	1206	Split Airport	Split	Croatia	LDSP
SPW	6446	Spencer Municipal Airport	Spencer	United States	KSPW
SPY	258	San Pedro Airport	San Pedro	Cote d'Ivoire	DISP
SPZ	8219	Silver Springs Airport	Silver Springs	United States	KSPZ
SQG	6227	Sintang(Susilo) Airport	Sintang-Borneo Island	Indonesia	WIOS
SQH	7701	Na-San Airport	Son-La	Vietnam	VVNS
SQL	7683	San Carlos Airport	San Carlos	United States	KSQL
SQO	5598	Storuman Airport	Mohed	Sweden	ESUD
SQQ	3954	?áiauliai International Airport	Siauliai	Lithuania	EYSA
SQX	11295	S?úo Miguel do Oeste Airport	Sao Miguel do Oeste	Brazil	SSOE
SRA	6069	Santa Rosa Airport	Santa Rosa	Brazil	SSZR
SRE	2767	Juana Azurduy De Padilla Airport	Sucre	Bolivia	SLSU
SRG	3901	Achmad Yani Airport	Semarang	Indonesia	WARS
SRH	5639	Sarh Airport	Sarh	Chad	FTTA
SRI	3921	Temindung Airport	Samarinda	Indonesia	WALS
SRJ	6060	Capit?ín Av. German Quiroga G. Airport	San Borja	Bolivia	SLSB
SRN	6328	Strahan Airport	Strahan	Australia	YSRN
SRP	660	Stord Airport	Stord	Norway	ENSO
SRQ	4067	Sarasota Bradenton International Airport	Sarasota	United States	KSRQ
SRR	7077	Sierra Blanca Regional Airport	Ruidoso	United States	KSRR
SRT	1189	Soroti Airport	Soroti	Uganda	HUSO
SRX	5696	Gardabya Airport	Sirt	Libya	HLGD
SRY	5933	Dasht-e Naz Airport	Dasht-e-naz	Iran	OINZ
SRZ	4247	El Trompillo Airport	Santa Cruz	Bolivia	SLET
SSA	2621	Deputado Luiz Eduardo Magalh?úes International Airport	Salvador	Brazil	SBSV
SSC	3733	Shaw Air Force Base	Sumter	United States	KSSC
SSE	3021	Solapur Airport	Sholapur	India	VASL
SSF	10102	Stinson Municipal Airport	Stinson	United States	KSSF
SSG	891	Malabo Airport	Malabo	Equatorial Guinea	FGSL
SSH	4057	Sharm El Sheikh International Airport	Sharm El Sheikh	Egypt	HESH
SSI	8789	Malcolm McKinnon Airport	Brunswick	United States	KSSI
SSJ	662	Sandnessj??en Airport (Stokka)	Sandnessjoen	Norway	ENST
SSN	2376	Seoul Air Base	Seoul East	South Korea	RKSM
SSR	5899	Sara Airport	Pentecost Island	Vanuatu	NVSH
SST	6032	Santa Teresita Airport	Santa Teresita	Argentina	SAZL
SSV	9875	Lasikin Airport	Sinabang	Indonesia	WITG
SSY	944	Mbanza Congo Airport	M'banza-congo	Angola	FNBC
SSZ	2620	Base A??rea de Santos Airport	Santos	Brazil	SBST
STA	627	Stauning Airport	Stauning	Denmark	EKVJ
STB	2865	Santa B?írbara del Zulia Airport	Santa Barbara	Venezuela	SVSZ
STC	4271	St Cloud Regional Airport	Saint Cloud	United States	KSTC
STD	2861	Mayor Buenaventura Vivas International Airport	Santo Domingo	Venezuela	SVSO
STE	8744	Stevens Point Municipal Airport	Stevens Point	United States	KSTE
STG	3428	St George Airport	Point Barrow	United States	PAPB
STI	1764	Cibao International Airport	Santiago	Dominican Republic	MDST
STJ	7042	Rosecrans Memorial Airport	Rosecrans	United States	KSTJ
STK	7985	Sterling Municipal Airport	Sterling	United States	KSTK
STL	3678	Lambert St Louis International Airport	St. Louis	United States	KSTL
STM	4092	Maestro Wilson Fonseca Airport	Santarem	Brazil	SBSN
STN	548	London Stansted Airport	London	United Kingdom	EGSS
STP	8681	St Paul Downtown Holman Field	St. Paul	United States	KSTP
STR	350	Stuttgart Airport	Stuttgart	Germany	EDDS
STS	6992	Charles M. Schulz Sonoma County Airport	Santa Rosa	United States	KSTS
STT	2883	Cyril E. King Airport	St. Thomas	Virgin Islands	TIST
STU	2614	Santa Cruz Airport	Rio De Janeiro	Brazil	SBSC
STV	3022	Surat Airport	Surat	India	VASU
STW	2963	Stavropol Shpakovskoye Airport	Stavropol	Russia	URMT
STX	2884	Henry E Rohlsen Airport	St. Croix Island	Virgin Islands	TISX
STY	2817	Nueva Hesperides International Airport	Salto	Uruguay	SUSO
STZ	7374	Santa Terezinha Airport	Santa Terezinha	Brazil	SWST
SUA	7656	Witham Field	Stuart	United States	KSUA
SUB	3928	Juanda International Airport	Surabaya	Indonesia	WARR
SUF	1508	Lamezia Terme Airport	Lamezia	Italy	LICA
SUG	6016	Surigao Airport	Sangley Point	Philippines	RPMS
SUI	6465	Sukhumi Dranda Airport	Sukhumi	Georgia	UGSS
SUJ	1659	Satu Mare Airport	Satu Mare	Romania	LRSM
SUL	2229	Sui Airport	Sui	Pakistan	OPSU
SUN	6494	Friedman Memorial Airport	Hailey	United States	KSUN
SUR	5464	Summer Beaver Airport	Summer Beaver	Canada	CJV7
SUS	7015	Spirit of St Louis Airport	Null	United States	KSUS
SUT	10138	Brunswick County Airport	Oak Island	United States	KSUT
SUU	3449	Travis Air Force Base	Fairfield	United States	KSUU
SUV	1961	Nausori International Airport	Nausori	Fiji	NFNA
SUX	3753	Sioux Gateway Col. Bud Day Field	Sioux City	United States	KSUX
SUY	9821	Suntar Airport	Suntar	Russia	UENS
SUZ	11857	Saline County Regional Airport	Benton	United States	KSUZ
SVA	6724	Savoonga Airport	Savoonga	United States	PASA
SVB	933	Sambava Airport	Sambava	Madagascar	FMNS
SVD	2907	E. T. Joshua Airport	Kingstown	Saint Vincent and the Grenadines	TVSV
SVG	666	Stavanger Airport Sola	Stavanger	Norway	ENZV
SVH	8526	Statesville Regional Airport	Statesville	United States	KSVH
SVI	2750	Eduardo Falla Solano Airport	San Vincente De Caguan	Colombia	SKSV
SVJ	5587	Svolv?ªr Helle Airport	Svolv?ªr	Norway	ENSH
SVL	455	Savonlinna Airport	Savonlinna	Finland	EFSA
SVN	3441	Hunter Army Air Field	Hunter Aaf	United States	KSVN
SVO	2985	Sheremetyevo International Airport	Moscow	Russia	UUEE
SVP	949	Kuito Airport	Kuito	Angola	FNKU
SVQ	1253	Sevilla Airport	Sevilla	Spain	LEZL
SVU	5878	Savusavu Airport	Savusavu	Fiji	NFNS
SVW	3421	Sparrevohn LRRS Airport	Sparrevohn	United States	PASV
SVX	2975	Koltsovo Airport	Yekaterinburg	Russia	USSS
SVZ	2858	San Antonio Del Tachira Airport	San Antonio	Venezuela	SVSA
SWA	4302	Jieyang Chaoshan International Airport	Shantou	China	ZGOW
SWC	12038	Stawell Airport		Australia	YSWL
SWD	6845	Seward Airport	Seward	United States	PAWD
SWF	3661	Stewart International Airport	Newburgh	United States	KSWF
SWH	11274	Swan Hill Airport	Swan Hill	Australia	YSWH
SWJ	5912	Southwest Bay Airport	Malekula Island	Vanuatu	NVSX
SWP	5644	Swakopmund Airport	Swakopmund	Namibia	FYSM
SWQ	6203	Sumbawa Besar Airport	Sumbawa Island	Indonesia	WADS
SWS	489	Swansea Airport	Swansea	United Kingdom	EGFH
SWT	7033	Strezhevoy Airport	Strezhevoy	Russia	UNSS
SWU	2379	Suwon Airport	Suwon	South Korea	RKSW
SWX	5609	Shakawe Airport	Shakawe	Botswana	FBSW
SXB	1435	Strasbourg Airport	Strasbourg	France	LFST
SXE	12044	West Sale Airport	Sale	Australia	YWSL
SXF	337	Berlin-Sch??nefeld International Airport	Berlin	Germany	EDDB
SXJ	12055	Shanshan Airport	Shanshan	China	ZWSS
SXK	11258	Saumlaki/Olilit Airport	Saumlaki	Indonesia	WAPI
SXL	604	Sligo Airport	Sligo	Ireland	EISG
SXM	2899	Princess Juliana International Airport	Philipsburg	Netherlands Antilles	TNCM
SXN	11804	Sua Pan Airport	Sowa	Botswana	FBSN
SXO	8243	S?úo F??lix do Araguaia Airport	Sao Felix do Araguaia	Brazil	SWFX
SXQ	7692	Soldotna Airport	Soldotna	United States	PASX
SXR	3112	Sheikh ul Alam Airport	Srinagar	India	VISR
SXX	8241	S?úo F??lix do Xingu Airport	Sao Felix do Xingu	Brazil	SNFX
SYD	3361	Sydney Kingsford Smith International Airport	Sydney	Australia	YSSY
SYH	7766	Syangboche Airport	Syangboche	Nepal	VNSB
SYM	6377	Pu'er Simao Airport	Simao	China	ZPSM
SYO	6001	Shonai Airport	Shonai	Japan	RJSY
SYQ	5848	Tobias Bolanos International Airport	San Jose	Costa Rica	MRPV
SYR	3745	Syracuse Hancock International Airport	Syracuse	United States	KSYR
SYU	6332	Warraber Island Airport	Sue Islet	Australia	YWBS
SYW	5950	Sehwan Sharif Airport	Sehwan Sharif	Pakistan	OPSN
SYX	4030	Sanya Phoenix International Airport	Sanya	China	ZJSY
SYY	541	Stornoway Airport	Stornoway	United Kingdom	EGPO
SYZ	2157	Shiraz Shahid Dastghaib International Airport	Shiraz	Iran	OISS
SZA	958	Soyo Airport	Soyo	Angola	FNSO
SZB	3408	Sultan Abdul Aziz Shah International Airport	Kuala Lumpur	Malaysia	WMSA
SZF	5803	Samsun ?çar?ƒamba Airport	Samsun	Turkey	LTFH
SZG	1612	Salzburg Airport	Salzburg	Austria	LOWS
SZK	859	Skukuza Airport	Skukuza	South Africa	FASZ
SZL	3586	Whiteman Air Force Base	Knobnoster	United States	KSZL
SZS	7517	Ryans Creek Aerodrome	Stewart Island	New Zealand	NZRC
SZT	10135	San Cristobal de las Casas Airport	San Cristobal de las Casas	Mexico	MMSC
SZV	9857	Suzhou Guangfu Airport	Suzhou	China	ZSSZ
SZW	383	Schwerin Parchim Airport	Parchim	Germany	EDOP
SZX	3374	Shenzhen Bao'an International Airport	Shenzhen	China	ZGSZ
SZY	11103	Szczytno-Szymany International Airport	Szczytno-Szymany	Poland	EPSY
SZZ	676	"Szczecin-Goleni??w \Solidarno?¢?ç\"" Airport"""	Szczecin	Poland	EPSC
TAB	2901	Tobago-Crown Point Airport	Scarborough	Trinidad and Tobago	TTCP
TAC	2422	Daniel Z. Romualdez Airport	Tacloban	Philippines	RPVA
TAE	2381	Daegu Airport	Taegu	South Korea	RKTN
TAF	229	Tafaraoui Airport	Oran	Algeria	DAOL
TAG	3994	Tagbilaran Airport	Tagbilaran	Philippines	RPVT
TAH	4242	Tanna Airport	Tanna	Vanuatu	NVVW
TAI	3975	Ta'izz International Airport	Taiz	Yemen	OYTZ
TAK	2337	Takamatsu Airport	Takamatsu	Japan	RJOT
TAM	1848	General Francisco Javier Mina International Airport	Tampico	Mexico	MMTM
TAN	8276	Taunton Municipal King Field	Taunton	United States	KTAN
TAO	3390	Liuting Airport	Qingdao	China	ZSQD
TAP	1851	Tapachula International Airport	Tapachula	Mexico	MMTP
TAR	1503	"Taranto-Grottaglie \Marcello Arlotta\"" Airport"""	Grottaglie	Italy	LIBG
TAS	2983	Tashkent International Airport	Tashkent	Uzbekistan	UTTT
TAT	1751	Poprad-Tatry Airport	Poprad	Slovakia	LZTT
TAY	416	Tartu Airport	Tartu	Estonia	EETU
TAZ	7565	Da?ƒoguz Airport	Dasoguz	Turkmenistan	UTAT
TBB	4158	Dong Tac Airport	Tuy Hoa	Vietnam	VVTH
TBF	1966	Tabiteuea North Airport	Tabiteuea North	Kiribati	NGTE
TBG	5434	Tabubil Airport	Tabubil	Papua New Guinea	AYTB
TBH	6745	Tugdan Airport	Romblon	Philippines	RPVU
TBJ	4316	Tabarka 7 Novembre Airport	Tabarka	Tunisia	DTKA
TBN	3665	Waynesville-St. Robert Regional Forney field	Fort Leonardwood	United States	KTBN
TBO	5708	Tabora Airport	Tabora	Tanzania	HTTB
TBP	2796	Capitan FAP Pedro Canga Rodriguez Airport	Tumbes	Peru	SPME
TBS	3973	Tbilisi International Airport	Tbilisi	Georgia	UGTB
TBT	2628	Tabatinga Airport	Tabatinga	Brazil	SBTT
TBU	1963	Fua'amotu International Airport	Tongatapu	Tonga	NFTF
TBW	6466	Donskoye Airport	Tambow	Russia	UUOT
TBZ	2162	Tabriz International Airport	Tabriz	Iran	OITT
TCA	6330	Tennant Creek Airport	Tennant Creek	Australia	YTNK
TCB	1934	Treasure Cay Airport	Treasure Cay	Bahamas	MYAT
TCC	3773	Tucumcari Municipal Airport	Tucumcari	United States	KTCC
TCE	1661	Tulcea Airport	Tulcea	Romania	LRTC
TCG	6752	Tacheng Airport	Tacheng	China	ZWTC
TCH	5636	Tchibanga Airport	Tchibanga	Gabon	FOOT
TCL	4387	Tuscaloosa Regional Airport	Tuscaloosa AL	United States	KTCL
TCM	3672	McChord Air Force Base	Tacoma	United States	KTCM
TCN	1806	Tehuacan Airport	Tehuacan	Mexico	MMHC
TCO	2716	La Florida Airport	Tumaco	Colombia	SKCO
TCP	4313	Taba International Airport	Taba	Egypt	HETB
TCQ	2807	Coronel FAP Carlos Ciriani Santa Rosa International Airport	Tacna	Peru	SPTN
TCS	3755	Truth Or Consequences Municipal Airport	Truth Or Consequences	United States	KTCS
TCZ	7862	Tengchong Tuofeng Airport	Tengchong	China	ZUTC
TDD	2769	Teniente Av. Jorge Henrich Arauz Airport	Trinidad	Bolivia	SLTR
TDF	10831	Person County Airport	Roxboro	United States	KTDF
TDG	6017	Tandag Airport	Tandag	Philippines	RPMW
TDJ	9392	Tadjoura Airport	Tadjoura	Djibouti	HDTJ
TDK	7469	Ak Bashat Airport	Taldykorgan	Kazakhstan	UAAT
TDL	2514	H??roes De Malvinas Airport	Tandil	Argentina	SAZT
TDR	8848	Theodore Airport	Theodore	Australia	YTDR
TDX	4135	Trat Airport	Trat	Thailand	VTBO
TEA	1775	Tela Airport	Tela	Honduras	MHTE
TEB	3624	Teterboro Airport	Teterboro	United States	KTEB
TED	623	Thisted Airport	Thisted	Denmark	EKTS
TEE	222	Cheikh Larbi T??bessi Airport	Tebessa	Algeria	DABS
TEF	8265	Telfer Airport	Telfer	Australia	YTEF
TEM	8995	Temora Airport	Temora	Australia	YTEM
TEN	6963	Tongren Fenghuang Airport	Tongren	China	ZUTR
TEQ	6784	Tekirda?ƒ ?çorlu Airport	?çorlu	Turkey	LTBU
TER	1629	Lajes Field	Lajes (terceira Island)	Portugal	LPLA
TET	988	Chingozi Airport	Tete	Mozambique	FQTT
TEU	2021	Manapouri Airport	Manapouri	New Zealand	NZMO
TEV	11880	Teruel Airport	Teruel	Spain	LETL
TEX	4084	Telluride Regional Airport	Telluride	United States	KTEX
TEZ	6175	Tezpur Airport	Tezpur	India	VETZ
TFF	2624	Tef?? Airport	Tefe	Brazil	SBTF
TFL	11145	Juscelino Kubitscheck Airport	Teofilo Otoni	Brazil	SNTO
TFN	1057	Tenerife Norte Airport	Tenerife	Spain	GCXO
TFS	1056	Tenerife South Airport	Tenerife	Spain	GCTS
TGD	1741	Podgorica Airport	Podgorica	Montenegro	LYPG
TGG	3307	Sultan Mahmud Airport	Kuala Terengganu	Malaysia	WMKN
TGH	5909	Tongoa Airport	Tongoa Island	Vanuatu	NVST
TGI	9768	Tingo Maria Airport	Tingo Maria	Peru	SPGM
TGJ	5919	Tiga Airport	Tiga	New Caledonia	NWWA
TGM	1662	Transilvania T?órgu Mure?ƒ International Airport	Tirgu Mures	Romania	LRTM
TGN	12031	Latrobe Valley Airport	Morwell	Australia	YLTV
TGO	6348	Tongliao Airport	Tongliao	China	ZBTL
TGR	240	Touggourt Sidi Madhi Airport	Touggourt	Algeria	DAUK
TGT	1185	Tanga Airport	Tanga	Tanzania	HTTG
TGU	1776	Toncont?¡n International Airport	Tegucigalpa	Honduras	MHTG
TGZ	1846	Angel Albino Corzo International Airport	Tuxtla Gutierrez	Mexico	MMTG
THE	2623	Senador Petr??nio Portela Airport	Teresina	Brazil	SBTE
THF	343	Berlin-Tempelhof International Airport	Berlin	Germany	EDDI
THG	4289	Thangool Airport	Biloela	Australia	YTNG
THL	3237	Tachileik Airport	Tachilek	Burma	VYTL
THN	693	Trollh?ñttan-V?ñnersborg Airport	Trollhattan	Sweden	ESGT
THO	5452	Thorshofn Airport	Thorshofn	Iceland	BITN
THR	2131	Mehrabad International Airport	Teheran	Iran	OIII
THS	3939	Sukhothai Airport	Sukhothai	Thailand	VTPO
THU	10	Thule Air Base	Thule	Greenland	BGTL
THZ	281	Tahoua Airport	Tahoua	Niger	DRRT
TIA	1190	Tirana International Airport Mother Teresa	Tirana	Albania	LATI
TID	225	Bou Chekif Airport	Tiaret	Algeria	DAOB
TIE	5684	Tippi Airport	Tippi	Ethiopia	HATP
TIF	2090	Ta?ÇÖif Regional Airport	Taif	Saudi Arabia	OETF
TIH	1975	Tikehau Airport	Tikehau	French Polynesia	NTGC
TII	7499	Tarin Kowt Airport	Tarin Kowt	Afghanistan	OATN
TIJ	1847	General Abelardo L. Rodr?¡guez International Airport	Tijuana	Mexico	MMTJ
TIK	3525	Tinker Air Force Base	Oklahoma City	United States	KTIK
TIM	3243	Moses Kilangin Airport	Timika	Indonesia	WABP
TIN	227	Tindouf Airport	Tindouf	Algeria	DAOF
TIP	1157	Tripoli International Airport	Tripoli	Libya	HLLT
TIQ	2247	Tinian International Airport	West Tinian	Northern Mariana Islands	PGWT
TIR	3151	Tirupati Airport	Tirupeti	India	VOTP
TIU	2035	Timaru Airport	Timaru	New Zealand	NZTU
TIV	1743	Tivat Airport	Tivat	Montenegro	LYTV
TIW	8446	Tacoma Narrows Airport	Tacoma	United States	KTIW
TIX	9199	Space Coast Regional Airport	Titusville	United States	KTIX
TIY	1090	Tidjikja Airport	Tidjikja	Mauritania	GQND
TIZ	5433	Tari Airport	Tari	Papua New Guinea	AYTA
TJA	2768	Capitan Oriel Lea Plaza Airport	Tarija	Bolivia	SLTJ
TJG	6210	Warukin Airport	Tanjung-Borneo Island	Indonesia	WAON
TJH	7549	Tajima Airport	Toyooka	Japan	RJBT
TJL	9769	Pl?¡nio Alarcom Airport	Tres Lagoas	Brazil	SSTL
TJM	4111	Roshchino International Airport	Tyumen	Russia	USTR
TJQ	3904	Buluh Tumbang (H A S Hanandjoeddin) Airport	Tanjung Pandan	Indonesia	WIOD
TJS	6207	Tanjung Harapan Airport	Tanjung Selor-Borneo Island	Indonesia	WALG
